utterance_id,group_id,group_size,distance_z_score,intra_group_distance
7505_83618_000009_000010,set_e735cf20292d,35,0.18658798933029175,0.110239506
7505_83618_000010_000000,set_05f062aea1f2,61,-0.842673122882843,0.06811601
7505_83618_000010_000001,set_e263bd5a1ab2,7,1.4268020391464233,0.32376868
7505_83618_000010_000002,set_10d7e662ac25,31,0.2439415156841278,0.1467433
7505_83618_000010_000004,set_10d7e662ac25,31,-0.5327180624008179,0.10016376
7505_83618_000011_000000,set_05f062aea1f2,61,1.466853380203247,0.14907575
7505_83618_000012_000000,set_509544225d36,1,0.0,
7505_83618_000012_000003,set_05f062aea1f2,61,1.9761303663253784,0.16692829
7505_83618_000013_000000,set_05f062aea1f2,61,-0.23342512547969818,0.08947301
7505_83618_000013_000002,set_05f062aea1f2,61,0.6365264654159546,0.11996889
7505_83618_000014_000004,set_05f062aea1f2,61,0.22478742897510529,0.10553551
7505_83618_000015_000001,set_e735cf20292d,35,2.7474963665008545,0.19011259
7505_83618_000015_000002,set_e735cf20292d,35,-1.1996853351593018,0.067002535
7505_83618_000015_000004,set_05f062aea1f2,61,-0.4931543469429016,0.08036828
7505_83618_000015_000005,set_242bb70147f6,24,-0.3733060657978058,0.093400955
7505_83618_000016_000000,set_242bb70147f6,24,1.94306480884552,0.17188841
7511_102419_000002_000000,set_69eb069200fc,6,18.9066162109375,0.2410891
7511_102419_000003_000000,set_8f44aa19b971,2,0.0,
7511_102419_000004_000001,set_d473490117d4,2,0.0,
7511_102419_000005_000000,set_6300edf25149,18,0.29733091592788696,0.11789876
7511_102419_000005_000001,set_69eb069200fc,6,-0.8912853598594666,0.054800034
7511_102419_000006_000000,set_545b8e8fae64,9,-0.6744999885559082,0.061505616
7511_102419_000006_000002,set_bfb4e8cab1ad,10,0.9172747135162354,0.098190546
7511_102419_000006_000003,set_5c243018d43a,55,-0.7402752637863159,0.05489087
7511_102419_000006_000005,set_9ffeb8253f5d,7,-0.663008451461792,0.054399133
7511_102419_000008_000000,set_392c76411960,3,0.0,
7511_102419_000009_000000,set_5c243018d43a,55,-1.0645471811294556,0.044866443
7511_102419_000009_000002,set_98a9edbef625,46,-0.679441511631012,0.060021996
7511_102419_000009_000004,set_5c243018d43a,55,2.6939432621002197,0.16105509
7511_102419_000009_000005,set_bfb4e8cab1ad,10,-0.6681368947029114,0.04834336
7511_102419_000009_000006,set_754ea11e4c37,11,-1.0789167881011963,0.06375033
7511_102419_000009_000007,set_754ea11e4c37,11,0.0,0.09490508
7511_102419_000009_000008,set_545b8e8fae64,9,0.5298089385032654,0.09170967
7511_102419_000009_000009,set_98a9edbef625,46,0.24529790878295898,0.08916789
7511_102419_000010_000000,set_bfb4e8cab1ad,10,0.680863082408905,0.09075749
7511_102419_000010_000001,set_5c243018d43a,55,0.31274574995040894,0.08744359
7511_102419_000010_000002,set_5c243018d43a,55,1.5646696090698242,0.12614512
7511_102419_000010_000003,set_6300edf25149,18,-1.2601879835128784,0.07124221
7511_102419_000010_000004,set_754ea11e4c37,11,-0.841174840927124,0.07061535
7511_102419_000010_000005,set_5c243018d43a,55,4.579331398010254,0.21933931
7511_102419_000011_000000,set_04c3c1aa24e5,2,0.0,
7511_102419_000012_000000,set_754ea11e4c37,11,1.0840318202972412,0.12620753
7511_102419_000012_000001,set_95afeada5a28,2,0.0,
7511_102419_000014_000000,set_545b8e8fae64,9,3.315478563308716,0.16157424
7511_102419_000014_000001,set_819f543014ea,3,0.0,
7511_102419_000014_000002,set_98a9edbef625,46,4.737536430358887,0.23075408
7511_102419_000015_000001,set_6300edf25149,18,-1.6491265296936035,0.059591293
7511_102419_000015_000002,set_98a9edbef625,46,1.4590364694595337,0.12742245
7511_102419_000015_000003,set_98a9edbef625,46,-0.04097990319132805,0.080145
7511_102419_000016_000001,set_5c243018d43a,55,0.4903566837310791,0.09293419
7511_102419_000016_000002,set_98a9edbef625,46,0.13858316838741302,0.08580446
7511_102419_000016_000003,set_6300edf25149,18,-0.035016801208257675,0.10794306
7511_102419_000016_000004,set_69eb069200fc,6,-0.45524418354034424,0.05890298
7511_102419_000017_000001,set_5c243018d43a,55,1.048150658607483,0.110177636
7511_102419_000017_000002,set_754ea11e4c37,11,0.011456098407506943,0.095235884
7511_102419_000017_000003,set_98a9edbef625,46,-0.09424934536218643,0.07846606
7511_102419_000017_000005,set_98a9edbef625,46,1.807619571685791,0.13840908
7511_102419_000017_000006,set_9ffeb8253f5d,7,0.0,0.06003207
7511_102419_000017_000007,set_98a9edbef625,46,-0.7564824819564819,0.057593822
7511_102419_000018_000000,set_98a9edbef625,46,1.8619384765625,0.1401211
7511_102419_000018_000001,set_98a9edbef625,46,0.6263858079910278,0.101179
7511_102419_000018_000002,set_5c243018d43a,55,-0.9336984753608704,0.048911452
7511_102419_000020_000000,set_98a9edbef625,46,-1.062694787979126,0.04794264
7511_102419_000020_000001,set_5c243018d43a,55,-0.9687745571136475,0.047827125
7511_102419_000020_000002,set_9ffeb8253f5d,7,1.5415709018707275,0.0731293
7511_102419_000021_000001,set_5c243018d43a,55,-0.774236798286438,0.053840995
7511_102419_000021_000002,set_6300edf25149,18,7.284799098968506,0.32721317
7511_102419_000021_000003,set_6300edf25149,18,0.8228843808174133,0.13364208
7511_102419_000021_000004,set_9ffeb8253f5d,7,-0.6744999885559082,0.0543015
7511_102419_000021_000005,set_98a9edbef625,46,-0.013246440328657627,0.0810191
7511_102419_000021_000006,set_6300edf25149,18,0.1812383383512497,0.11442113
7511_102419_000022_000000,set_6300edf25149,18,0.21887268126010895,0.11554849
7511_102419_000022_000001,set_98a9edbef625,46,-0.16160014271736145,0.0763433
7511_102419_000023_000000,set_98a9edbef625,46,-0.9610463976860046,0.051146388
7511_102419_000023_000001,set_5c243018d43a,55,0.1893434226512909,0.08362877
7511_102419_000024_000000,set_2c3244670c3c,17,0.8508233428001404,0.1611464
7511_102419_000024_000001,set_2c3244670c3c,17,1.044068455696106,0.17490965
7511_102419_000024_000002,set_6300edf25149,18,-2.233956813812256,0.042072296
7511_102419_000025_000000,set_98a9edbef625,46,0.13435080647468567,0.08567107
7511_102419_000025_000001,set_98a9edbef625,46,-1.2877678871154785,0.04084879
7511_102419_000026_000000,set_5c243018d43a,55,-0.19840548932552338,0.07164204
7511_102419_000026_000004,set_5c243018d43a,55,-0.17240503430366516,0.07244581
7511_102419_000027_000000,set_9ffeb8253f5d,7,3.3979525566101074,0.08890116
7511_102419_000027_000001,set_2c3244670c3c,17,-0.7320871353149414,0.048408866
7511_102419_000027_000002,set_2c3244670c3c,17,0.8834393620491028,0.16346937
7511_102419_000027_000003,set_6300edf25149,18,-0.765899658203125,0.08604896
7511_102419_000027_000005,set_5c243018d43a,55,0.0,0.07777548
7511_102419_000028_000001,set_bfb4e8cab1ad,10,-0.040205106139183044,0.06808627
7511_102419_000028_000002,set_2c3244670c3c,17,-0.2923220098018646,0.079729676
7511_102419_000028_000003,set_2c3244670c3c,17,-0.3814021646976471,0.07338524
7511_102419_000028_000004,set_5c243018d43a,55,0.6594626903533936,0.098161876
7511_102419_000028_000005,set_5c243018d43a,55,0.6744999885559082,0.09862673
7511_102419_000028_000006,set_5c243018d43a,55,0.26797908544540405,0.08605969
7511_102419_000028_000008,set_6300edf25149,18,-0.8780286312103271,0.08269006
7511_102419_000028_000009,set_6300edf25149,18,0.1960640400648117,0.11486524
7511_102419_000028_000011,set_98a9edbef625,46,0.4902242124080658,0.09688747
7511_102419_000028_000012,set_bfb4e8cab1ad,10,0.040205106139183044,0.07061446
7511_102419_000029_000001,set_98a9edbef625,46,0.4802919626235962,0.096574426
7511_102419_000029_000002,set_98a9edbef625,46,-0.7083209753036499,0.059111774
7511_102419_000029_000003,set_5c243018d43a,55,-0.6082889437675476,0.058971047
7511_102419_000029_000004,set_98a9edbef625,46,-0.26332229375839233,0.07313722
7511_102419_000029_000005,set_69eb069200fc,6,-0.45771464705467224,0.058879733
7511_102419_000029_000006,set_5c243018d43a,55,0.09118376672267914,0.0805943
7511_102419_000029_000007,set_98a9edbef625,46,-1.1329882144927979,0.045727134
7511_102419_000029_000008,set_5c243018d43a,55,0.4614293575286865,0.09203994
7511_102419_000029_000009,set_5c243018d43a,55,1.9341517686843872,0.13756716
7511_102419_000029_000010,set_5c243018d43a,55,1.2801744937896729,0.11735034
7511_102419_000030_000001,set_98a9edbef625,46,-0.3993949890136719,0.06884849
7511_102419_000031_000001,set_9ffeb8253f5d,7,-0.2865097224712372,0.057597876
7511_102419_000031_000002,set_6300edf25149,18,0.5831003189086914,0.12645918
7511_102419_000031_000004,set_5c243018d43a,55,-1.189098596572876,0.0410161
7511_102419_000032_000000,set_6300edf25149,18,-1.438012957572937,0.065915346
7511_102419_000033_000000,set_2c3244670c3c,17,4.017251014709473,0.3866647
7511_102420_000002_000000,set_e8957d1ce7d3,1,0.0,
7511_102420_000003_000000,set_69eb069200fc,6,23.37948989868164,0.28317678
7511_102420_000004_000000,set_508dfb02ecff,1,0.0,
7511_102420_000005_000001,set_d473490117d4,2,0.0,
7511_102420_000006_000002,set_5c243018d43a,55,3.7590301036834717,0.19398081
7511_102420_000006_000004,set_5c243018d43a,55,0.7413550019264221,0.100693464
7511_102420_000006_000006,set_2c3244670c3c,17,-0.20196226239204407,0.08616525
7511_102420_000007_000000,set_5c243018d43a,55,-1.6152340173721313,0.0278427
7511_102420_000007_000001,set_2c3244670c3c,17,-0.4850960969924927,0.065999985
7511_102420_000007_000002,set_5c243018d43a,55,-1.1378053426742554,0.042601764
7511_102420_000007_000003,set_545b8e8fae64,9,0.0,0.07842207
7511_102420_000007_000005,set_5c243018d43a,55,-1.1742368936538696,0.041475534
7511_102420_000007_000006,set_5c243018d43a,55,-0.869284451007843,0.050902724
7511_102420_000007_000007,set_bfb4e8cab1ad,10,3.1879799365997314,0.16958416
7511_102420_000007_000008,set_98a9edbef625,46,-1.1925380229949951,0.043850243
7511_102420_000007_000011,set_5c243018d43a,55,-0.7984113693237305,0.05309367
7511_102420_000007_000012,set_98a9edbef625,46,0.09230715036392212,0.08434594
7511_102420_000008_000000,set_545b8e8fae64,9,-0.05792441964149475,0.076969326
7511_102420_000008_000001,set_5c243018d43a,55,0.3264584243297577,0.0878675
7511_102420_000008_000002,set_98a9edbef625,46,0.8354184031486511,0.107767284
7511_102420_000009_000000,set_98a9edbef625,46,0.40117454528808594,0.094080806
7511_102420_000009_000001,set_04c3c1aa24e5,2,0.0,
7511_102420_000009_000002,set_9ffeb8253f5d,7,5.154165744781494,0.10382199
7511_102420_000009_000003,set_545b8e8fae64,9,1.2466834783554077,0.10968888
7511_102420_000009_000004,set_5c243018d43a,55,-1.3653676509857178,0.035566986
7511_102420_000009_000005,set_2c3244670c3c,17,-0.20111951231956482,0.08622527
7511_102420_000009_000006,set_5c243018d43a,55,-1.291029691696167,0.037865043
7511_102420_000009_000007,set_754ea11e4c37,11,-0.9248601794242859,0.06819886
7511_102420_000009_000008,set_5c243018d43a,55,-1.305798888206482,0.03740847
7511_102420_000010_000000,set_98a9edbef625,46,2.529860258102417,0.16117263
7511_102420_000010_000001,set_2c3244670c3c,17,3.329847812652588,0.33770669
7511_102420_000010_000003,set_8f44aa19b971,2,0.0,
7511_102420_000010_000004,set_5c243018d43a,55,-0.9780390858650208,0.047540724
7511_102420_000011_000001,set_bfb4e8cab1ad,10,-0.8320606350898743,0.043189406
7511_102420_000011_000002,set_bfb4e8cab1ad,10,-0.24298040568828583,0.061710775
7511_102420_000011_000003,set_bfb4e8cab1ad,10,0.6934148669242859,0.09115213
7511_102420_000012_000000,set_5c243018d43a,55,0.5798726081848145,0.095701456
7511_102420_000012_000001,set_5c243018d43a,55,0.5592342019081116,0.09506345
7511_102420_000012_000002,set_98a9edbef625,46,-0.5523573756217957,0.06402743
7511_102420_000012_000003,set_6300edf25149,18,-0.40811681747436523,0.09676659
7511_102420_000012_000004,set_6300edf25149,18,0.15298771858215332,0.11357486
7511_102420_000012_000005,set_5c243018d43a,55,-0.4215465784072876,0.064743936
7511_102420_000013_000000,set_545b8e8fae64,9,-1.2389167547225952,0.04735005
7511_102420_000013_000001,set_2c3244670c3c,17,-0.2305813580751419,0.08412695
7511_102420_000013_000002,set_2c3244670c3c,17,0.0,0.10054934
7511_102420_000013_000005,set_66156d40fa45,2,0.0,
7511_102420_000013_000006,set_98a9edbef625,46,-0.14147470891475677,0.07697761
7511_102420_000013_000008,set_392c76411960,3,0.0,
7511_102420_000013_000009,set_bfb4e8cab1ad,10,-0.16073322296142578,0.06429672
7511_102420_000014_000000,set_5c243018d43a,55,2.070009708404541,0.14176702
7511_102420_000014_000002,set_819f543014ea,3,0.0,
7511_102420_000015_000000,set_5c243018d43a,55,0.17586597800254822,0.08321214
7511_102420_000015_000001,set_98a9edbef625,46,2.674879789352417,0.16574335
7511_102420_000015_000003,set_95afeada5a28,2,0.0,
7511_102420_000016_000000,set_98a9edbef625,46,1.4615631103515625,0.12750208
7511_102420_000016_000001,set_98a9edbef625,46,-0.8805880546569824,0.053682268
7511_102420_000016_000002,set_2c3244670c3c,17,-0.24841797351837158,0.082856596
7511_102420_000016_000003,set_5c243018d43a,55,-0.5272161364555359,0.061477304
7511_102420_000016_000004,set_5c243018d43a,55,-0.18270303308963776,0.07212746
7511_102420_000017_000001,set_2c3244670c3c,17,1.8099627494812012,0.22945791
7511_102420_000017_000002,set_392c76411960,3,0.0,
7511_102420_000017_000003,set_5c243018d43a,55,-0.731452226638794,0.055163622
7511_102420_000018_000000,set_5c243018d43a,55,0.17142364382743835,0.08307481
7511_102420_000018_000001,set_5c243018d43a,55,0.38841408491134644,0.089782774
7511_102420_000018_000002,set_98a9edbef625,46,-0.6695584654808044,0.06033349
7511_102420_000019_000000,set_98a9edbef625,46,0.013246440328657627,0.081854105
7511_102420_000019_000001,set_5c243018d43a,55,-0.5469695925712585,0.060866654
7511_102420_000019_000002,set_6300edf25149,18,-1.108017086982727,0.0758006
7511_102420_000019_000003,set_98a9edbef625,46,0.6555924415588379,0.10209954
7511_102420_000020_000002,set_5c243018d43a,55,0.34895163774490356,0.088562846
7511_102420_000020_000003,set_5c243018d43a,55,-1.1467922925949097,0.042323947
7511_102420_000020_000004,set_819f543014ea,3,0.0,
7511_102420_000021_000001,set_98a9edbef625,46,-0.6931371092796326,0.05959034
7511_102420_000021_000002,set_98a9edbef625,46,-0.312433123588562,0.07158935
7511_102420_000021_000003,set_2c3244670c3c,17,1.1990771293640137,0.18594962
7511_102420_000022_000000,set_754ea11e4c37,11,-0.6744999885559082,0.07542825
7511_102420_000022_000002,set_5c243018d43a,55,0.7928295135498047,0.10228473
7511_102420_000022_000003,set_5c243018d43a,55,-0.21240544319152832,0.07120925
7511_102420_000022_000004,set_5c243018d43a,55,-0.586239218711853,0.059652686
7511_102420_000024_000000,set_5c243018d43a,55,-0.03793346509337425,0.07660282
7511_102420_000024_000001,set_98a9edbef625,46,-1.3487569093704224,0.03892654
7511_102420_000024_000006,set_545b8e8fae64,9,3.372072219848633,0.16299361
7511_102420_000026_000000,set_5c243018d43a,55,0.14567770063877106,0.08227891
7511_102420_000026_000001,set_98a9edbef625,46,1.11857008934021,0.11669165
7511_102420_000026_000004,set_98a9edbef625,46,0.18919366598129272,0.0873996
7511_102420_000027_000000,set_98a9edbef625,46,1.9432686567306519,0.14268446
7511_102420_000027_000002,set_754ea11e4c37,11,0.38117021322250366,0.10591173
7511_102420_000027_000003,set_545b8e8fae64,9,-0.2729836702346802,0.07157564
7511_102420_000027_000005,set_754ea11e4c37,11,-1.5946166515350342,0.048859
7511_102420_000027_000006,set_98a9edbef625,46,1.5908390283584595,0.1315766
7511_102420_000027_000007,set_98a9edbef625,46,-0.7168235778808594,0.05884379
7511_102420_000028_000000,set_66156d40fa45,2,0.0,
7511_102420_000029_000000,set_98a9edbef625,46,-0.6610502600669861,0.06060165
7511_102420_000030_000000,set_5c243018d43a,55,0.14154385030269623,0.082151115
7511_102420_000030_000001,set_754ea11e4c37,11,0.16535794734954834,0.09967995
7511_102420_000031_000001,set_98a9edbef625,46,0.6629754304885864,0.102332234
7511_102420_000031_000003,set_2c3244670c3c,17,0.6744999885559082,0.14858836
7511_102420_000031_000004,set_6300edf25149,18,0.035016801208257675,0.11004096
7511_102420_000032_000000,set_754ea11e4c37,11,0.25698816776275635,0.10232586
7511_102420_000032_000001,set_69eb069200fc,6,0.45524418354034424,0.06747025
7517_100429_000001_000000,set_df47af41e549,57,9.453791618347168,0.37834853
7517_100429_000002_000001,set_cacbb4b9adc8,13,-0.7867927551269531,0.03176713
7517_100429_000002_000002,set_cacbb4b9adc8,13,0.0,0.047041416
7517_100429_000002_000003,set_df47af41e549,57,1.4489692449569702,0.11073786
7517_100429_000003_000001,set_e777f438d43d,8,5.467763423919678,0.40318608
7517_100429_000003_000004,set_df47af41e549,57,-0.2321361005306244,0.05453652
7517_100429_000003_000006,set_117b5c05b252,19,-0.5125627517700195,0.06131196
7517_100429_000004_000000,set_cacbb4b9adc8,13,-0.6744999885559082,0.03394711
7517_100429_000004_000002,set_df47af41e549,57,0.397662878036499,0.075591445
7517_100429_000004_000003,set_e777f438d43d,8,-0.30310365557670593,0.114396214
7517_100429_000004_000005,set_117b5c05b252,19,-0.04214158281683922,0.08735877
7517_100429_000004_000007,set_cacbb4b9adc8,13,1.6915431022644043,0.07987994
7517_100429_000004_000008,set_117b5c05b252,19,10.344045639038086,0.66243297
7517_100429_000004_000009,set_117b5c05b252,19,7.408857822418213,0.49991417
7517_100429_000004_000010,set_ea00e52cf872,7,95.33583068847656,0.78783
7517_100429_000004_000011,set_b720456f5cf9,8,-0.9687270522117615,0.086725354
7517_100429_000005_000000,set_117b5c05b252,19,-0.8776089549064636,0.041099668
7517_100429_000005_000001,set_df47af41e549,57,-0.6484962701797485,0.04061711
7517_100429_000005_000002,set_e777f438d43d,8,-0.24310441315174103,0.11739874
7517_100429_000005_000003,set_df47af41e549,57,-0.017736345529556274,0.06170416
7517_100429_000005_000004,set_df47af41e549,57,0.8969513773918152,0.09228325
7517_100429_000006_000000,set_df47af41e549,57,-0.6134194135665894,0.04178977
7517_100429_000006_000001,set_df47af41e549,57,-0.7588599324226379,0.03692752
7517_100429_000006_000003,set_8d5fbf4ea216,5,0.685626745223999,0.10312384
7517_100429_000006_000004,set_df47af41e549,57,0.5581867694854736,0.08095795
7517_100429_000006_000005,set_117b5c05b252,19,-0.48232609033584595,0.062986135
7517_100429_000006_000006,set_117b5c05b252,19,-0.15674856305122375,0.08101308
7517_100429_000006_000008,set_df47af41e549,57,0.2458430975675583,0.07051593
7517_100429_000006_000009,set_cacbb4b9adc8,13,-0.5156922340393066,0.0370301
7517_100429_000006_000010,set_df47af41e549,57,-0.5242812633514404,0.044769764
7517_100429_000006_000011,set_df47af41e549,57,-0.13861913979053497,0.057662904
7517_100429_000006_000012,set_cacbb4b9adc8,13,-0.5654831528663635,0.036063492
7517_100429_000007_000000,set_117b5c05b252,19,-0.6744999885559082,0.052345634
7517_100437_000003_000000,set_b720456f5cf9,8,6.285581111907959,0.40772223
7517_100437_000004_000000,set_df47af41e549,57,-1.0349410772323608,0.027697802
7517_100437_000004_000001,set_df47af41e549,57,-1.2776944637298584,0.019582272
7517_100437_000004_000002,set_b720456f5cf9,8,-0.5601935982704163,0.10480261
7517_100437_000004_000003,set_df47af41e549,57,2.0194404125213623,0.12980938
7517_100437_000005_000000,set_df47af41e549,57,-0.8802347779273987,0.032869816
7517_100437_000005_000001,set_df47af41e549,57,-0.15409831702709198,0.057145417
7517_100437_000005_000002,set_df47af41e549,57,-1.4042344093322754,0.0153518915
7517_100437_000005_000003,set_cacbb4b9adc8,13,2.0120232105255127,0.08610153
7517_100437_000005_000005,set_b720456f5cf9,8,0.22885800898075104,0.13971746
7517_100437_000006_000000,set_df47af41e549,57,-0.737220823764801,0.037650943
7517_100437_000006_000001,set_117b5c05b252,19,0.0,0.089692116
7517_100437_000006_000003,set_df47af41e549,57,-0.9042701721191406,0.032066286
7517_100437_000006_000004,set_df47af41e549,57,0.19465409219264984,0.06880462
7517_100437_000006_000005,set_cacbb4b9adc8,13,2.0645742416381836,0.087121725
7517_100437_000006_000006,set_cacbb4b9adc8,13,0.2540757954120636,0.05197388
7517_100437_000006_000007,set_df47af41e549,57,1.3531683683395386,0.107535124
7517_100437_000006_000008,set_841dbdf096c6,2,0.0,
7517_100437_000006_000009,set_df47af41e549,57,4.542840480804443,0.21416962
7517_100437_000006_000010,set_df47af41e549,57,1.097335696220398,0.098982334
7517_100437_000006_000011,set_b720456f5cf9,8,-0.02642860822379589,0.12842125
7517_100437_000006_000012,set_117b5c05b252,19,3.478888988494873,0.2823152
7517_100437_000006_000013,set_df47af41e549,57,0.8765103220939636,0.09159988
7517_100437_000006_000014,set_e777f438d43d,8,0.24310441315174103,0.14172995
7517_100437_000006_000015,set_df47af41e549,57,7.210480690002441,0.303352
7517_100437_000007_000000,set_117b5c05b252,19,-0.2801257371902466,0.074181795
7517_100437_000007_000001,set_e777f438d43d,8,-0.786646842956543,0.0901984
7517_100437_000007_000002,set_dc0341746234,1,0.0,
7517_100437_000007_000003,set_cacbb4b9adc8,13,0.11672018468379974,0.049307346
7517_100437_000007_000004,set_cacbb4b9adc8,13,1.255245566368103,0.07140994
7517_100437_000007_000006,set_df47af41e549,57,-1.1577352285385132,0.02359265
7517_100437_000008_000000,set_df47af41e549,57,-0.6327853202819824,0.041142344
7517_100437_000008_000003,set_df47af41e549,57,-0.6336340308189392,0.041113973
7517_100437_000008_000004,set_df47af41e549,57,-0.030847836285829544,0.061265826
7517_100437_000008_000005,set_df47af41e549,57,-0.9264780282974243,0.03132385
7517_100437_000008_000006,set_df47af41e549,57,-0.8778154253959656,0.0329507
7517_100437_000008_000007,set_8d5fbf4ea216,5,-0.6744999885559082,0.06471932
7517_100437_000008_000008,set_cacbb4b9adc8,13,-0.7885797023773193,0.03173244
7517_100437_000008_000009,set_df47af41e549,57,-0.4617155194282532,0.04686141
7517_100437_000009_000000,set_df47af41e549,57,-0.1576855331659317,0.057025492
7517_100437_000009_000001,set_df47af41e549,57,-0.9976267218589783,0.028945267
7517_100437_000009_000002,set_cacbb4b9adc8,13,-0.5065857768058777,0.03720689
7517_100437_000009_000003,set_df47af41e549,57,0.11362636834383011,0.06609577
7517_100437_000010_000000,set_df47af41e549,57,4.382735252380371,0.20881712
7517_100437_000010_000002,set_df47af41e549,57,-0.6744999885559082,0.039747775
7517_100437_000010_000003,set_8d5fbf4ea216,5,0.0,0.08376449
7517_100437_000010_000004,set_df47af41e549,57,2.8551383018493652,0.15774775
7517_100442_000001_000000,set_df47af41e549,57,6.955082893371582,0.29481375
7517_100442_000002_000000,set_117b5c05b252,19,0.8950373530387878,0.13924956
7517_100442_000002_000003,set_117b5c05b252,19,0.1344790905714035,0.09713811
7517_100442_000002_000004,set_df47af41e549,57,0.35526183247566223,0.07417393
7517_100442_000003_000000,set_ea00e52cf872,7,1.0210740566253662,0.057097316
7517_100442_000003_000001,set_df47af41e549,57,0.3801368772983551,0.07500553
7517_100442_000003_000002,set_ea00e52cf872,7,-0.6744999885559082,0.043960333
7517_100442_000003_000003,set_117b5c05b252,19,0.9787070155143738,0.14388227
7517_100442_000003_000004,set_b720456f5cf9,8,-0.7888064384460449,0.09468669
7517_100442_000003_000006,set_df47af41e549,57,-0.662208616733551,0.04015869
7517_100442_000004_000000,set_8d5fbf4ea216,5,0.9197412133216858,0.1097343
7517_100442_000004_000002,set_df47af41e549,57,0.31069985032081604,0.07268417
7517_100442_000004_000003,set_df47af41e549,57,10.08092212677002,0.39931422
7517_100442_000004_000004,set_ea00e52cf872,7,-0.18654221296310425,0.047740936
7517_100442_000004_000005,set_ea00e52cf872,7,0.0,0.04918623
7517_100442_000005_000000,set_df47af41e549,57,-0.11488153040409088,0.05845648
7517_100442_000005_000001,set_ea00e52cf872,7,1.2177019119262695,0.05862075
7517_100442_000005_000002,set_df47af41e549,57,0.3637003004550934,0.074456036
7517_100442_000005_000003,set_ea00e52cf872,7,-0.48805007338523865,0.04540491
7517_100442_000005_000004,set_df47af41e549,57,2.2864625453948975,0.13873625
7517_100442_000005_000005,set_df47af41e549,57,-0.43234217166900635,0.047843397
7517_100442_000006_000000,set_117b5c05b252,19,1.207686185836792,0.15656066
7517_100442_000006_000001,set_b720456f5cf9,8,0.02642860822379589,0.13076013
7517_100442_000006_000002,set_df47af41e549,57,1.029242992401123,0.09670591
7517_100442_000006_000003,set_df47af41e549,57,0.0,0.062297106
7517_100442_000006_000006,set_e777f438d43d,8,4.341399192810059,0.34681976
7517_100442_000007_000000,set_117b5c05b252,19,1.2868860960006714,0.16094589
7517_100442_000007_000002,set_df47af41e549,57,2.2757437229156494,0.1383779
7517_100442_000007_000003,set_df47af41e549,57,0.31037893891334534,0.07267344
7517_100442_000007_000004,set_e777f438d43d,8,-0.5623530745506287,0.10142267
7517_100442_000007_000006,set_df47af41e549,57,0.8716822266578674,0.09143847
7517_100442_000007_000007,set_e777f438d43d,8,7.575994968414307,0.50868773
7517_100442_000007_000008,set_b720456f5cf9,8,3.311546564102173,0.27612376
7517_100442_000008_000000,set_df47af41e549,57,-0.3130497336387634,0.051831484
7517_100442_000008_000001,set_df47af41e549,57,0.29228243231773376,0.07206845
7517_100442_000008_000002,set_3d77217b47d2,1,0.0,
7517_100442_000008_000003,set_841dbdf096c6,2,0.0,
7517_100442_000008_000004,set_117b5c05b252,19,-0.23509591817855835,0.07667506
7517_100442_000008_000005,set_8d5fbf4ea216,5,-0.07763847708702087,0.081572294
7517_100442_000009_000000,set_117b5c05b252,19,-0.5012314915657043,0.06193936
7517_100442_000009_000001,set_117b5c05b252,19,2.159505605697632,0.20926207
7635_105409_000003_000000,set_9abed75fd439,6,0.5155090689659119,0.27864635
7635_105409_000004_000000,set_626c27b623bb,5,0.0,0.14866906
7635_105409_000004_000001,set_6e9ed824a516,11,0.6744999885559082,0.10977328
7635_105409_000004_000002,set_9abed75fd439,6,-2.306880235671997,0.13782609
7635_105409_000006_000000,set_6e9ed824a516,11,-0.7840024828910828,0.044607162
7635_105409_000012_000000,set_626c27b623bb,5,-0.6744999885559082,0.10204643
7635_105409_000012_000002,set_626c27b623bb,5,2.2557735443115234,0.30459213
7635_105409_000015_000001,set_6e9ed824a516,11,0.7254879474639893,0.11205143
7635_105409_000017_000000,set_baf9c93fad16,3,0.0,
7635_105409_000019_000000,set_6e9ed824a516,11,0.2111942172050476,0.089072704
7635_105409_000024_000001,set_8de899d89278,3,0.0,
7635_105409_000028_000000,set_df98388da47e,1,0.0,
7635_105409_000030_000000,set_644730ceb7ac,1,0.0,
7635_105409_000031_000001,set_2d9897e9b2ef,1,0.0,
7635_105409_000039_000000,set_9abed75fd439,6,0.67723149061203,0.28671533
7635_105409_000040_000000,set_8c66fd1ab344,4,0.0,
7635_105409_000048_000002,set_710daf33b545,6,-0.3837526738643646,0.07111955
7635_105409_000053_000000,set_8de899d89278,3,0.0,
7635_105409_000055_000000,set_8c66fd1ab344,4,0.0,
7635_105409_000057_000000,set_5b91d05088d8,4,0.0,
7635_105409_000061_000002,set_6e9ed824a516,11,4.435753345489502,0.27782667
7635_105409_000061_000004,set_710daf33b545,6,-0.14519788324832916,0.076782346
7635_105409_000063_000000,set_f470f96719c7,3,0.0,
7635_105409_000065_000000,set_710daf33b545,6,0.9652473330497742,0.10314202
7635_105409_000066_000001,set_f470f96719c7,3,0.0,
7635_105409_000067_000000,set_710daf33b545,6,0.14519788324832916,0.08367574
7635_105409_000067_000002,set_baf9c93fad16,3,0.0,
7635_105409_000069_000000,set_baf9c93fad16,3,0.0,
7635_105409_000072_000000,set_8de899d89278,3,0.0,
7635_105409_000077_000000,set_9abed75fd439,6,-1.6415966749191284,0.17101973
